Entity,Code,Year,Fossil fuels (% growth)
Upper-middle-income countries,,2015,-0.36429167
Upper-middle-income countries,,2016,-0.004440546
Upper-middle-income countries,,2017,2.347672
Upper-middle-income countries,,2018,2.4833798
Upper-middle-income countries,,2019,1.8896222
Upper-middle-income countries,,2020,-1.0003865
Upper-middle-income countries,,2021,5.862868
Upper-middle-income countries,,2022,-0.8233428
Uzbekistan,UZB,1986,-1.4050901
Uzbekistan,UZB,1987,2.9077768
Uzbekistan,UZB,1988,0.44525862
Uzbekistan,UZB,1989,4.7150135
Uzbekistan,UZB,1990,4.3761134
Uzbekistan,UZB,1991,-0.88172555
Uzbekistan,UZB,1992,-5.531865
Uzbekistan,UZB,1993,7.1735144
Uzbekistan,UZB,1994,-1.8509984
Uzbekistan,UZB,1995,-0.73198676
Uzbekistan,UZB,1996,3.0778885
Uzbekistan,UZB,1997,-0.647676
Uzbekistan,UZB,1998,-0.18332005
Uzbekistan,UZB,1999,13.849533
Uzbekistan,UZB,2000,2.068293
Uzbekistan,UZB,2001,0.29110909
Uzbekistan,UZB,2002,2.5404692
Uzbekistan,UZB,2003,-9.018553
Uzbekistan,UZB,2004,0.04836321
Uzbekistan,UZB,2005,-0.37811995
Uzbekistan,UZB,2006,-6.0215054
Uzbekistan,UZB,2007,7.023585
Uzbekistan,UZB,2008,-5.3449273
Uzbekistan,UZB,2009,-1.9013107
Uzbekistan,UZB,2010,0.27934313
Uzbekistan,UZB,2011,6.828892
Uzbekistan,UZB,2012,-3.2278597
Uzbekistan,UZB,2013,0.4972577
Uzbekistan,UZB,2014,3.560245
Uzbekistan,UZB,2015,-4.6025333
Uzbekistan,UZB,2016,-4.83337
Uzbekistan,UZB,2017,2.7960658
Uzbekistan,UZB,2018,1.4679909
Uzbekistan,UZB,2019,-0.09649396
Uzbekistan,UZB,2020,0.20657778
Uzbekistan,UZB,2021,6.2280297
Uzbekistan,UZB,2022,3.8119555
Venezuela,VEN,1966,0.93102455
Venezuela,VEN,1967,5.1783442
Venezuela,VEN,1968,6.4473867
Venezuela,VEN,1969,0.5350828
Venezuela,VEN,1970,-0.28201342
Venezuela,VEN,1971,-0.03117323
Venezuela,VEN,1972,5.2606463
Venezuela,VEN,1973,15.292274
Venezuela,VEN,1974,1.9892216
Venezuela,VEN,1975,2.9709697
Venezuela,VEN,1976,8.454121
Venezuela,VEN,1977,11.0708
Venezuela,VEN,1978,2.3577332
Venezuela,VEN,1979,9.583259
Venezuela,VEN,1980,13.006294
Venezuela,VEN,1981,3.7707806
Venezuela,VEN,1982,1.6902447
Venezuela,VEN,1983,-1.9174337
Venezuela,VEN,1984,0.70198774
Venezuela,VEN,1985,1.4510036
Venezuela,VEN,1986,6.879163
Venezuela,VEN,1987,-3.6921442
Venezuela,VEN,1988,2.7961016
Venezuela,VEN,1989,0.7287383
Venezuela,VEN,1990,6.1522603
Venezuela,VEN,1991,-3.6959708
Venezuela,VEN,1992,8.804571
Venezuela,VEN,1993,-1.4617443
Venezuela,VEN,1994,8.7046385
Venezuela,VEN,1995,3.7098646
Venezuela,VEN,1996,-4.4540586
Venezuela,VEN,1997,5.5267453
Venezuela,VEN,1998,7.489085
Venezuela,VEN,1999,-1.1665106
Venezuela,VEN,2000,2.626598
Venezuela,VEN,2001,6.367862
Venezuela,VEN,2002,2.0349383
Venezuela,VEN,2003,-8.464443
Venezuela,VEN,2004,6.8214774
Venezuela,VEN,2005,1.1787534
Venezuela,VEN,2006,5.696416
Venezuela,VEN,2007,7.0144176
Venezuela,VEN,2008,-3.5850227
Venezuela,VEN,2009,0.22199154
Venezuela,VEN,2010,-1.1522651
Venezuela,VEN,2011,0.9459615
Venezuela,VEN,2012,6.8161845
Venezuela,VEN,2013,1.3159156
Venezuela,VEN,2014,-4.563546
Venezuela,VEN,2015,0.36382675
Venezuela,VEN,2016,-12.020516
Venezuela,VEN,2017,-1.63939
Venezuela,VEN,2018,-17.901707
Venezuela,VEN,2019,-17.590004
Venezuela,VEN,2020,-26.908897
Venezuela,VEN,2021,23.528755
Venezuela,VEN,2022,8.412563
Vietnam,VNM,1982,7.106173
Vietnam,VNM,1983,6.7976
Vietnam,VNM,1984,-1.0108352
Vietnam,VNM,1985,1.548934
Vietnam,VNM,1986,9.406578
Vietnam,VNM,1987,13.537717
Vietnam,VNM,1988,-1.7367184
Vietnam,VNM,1989,-13.704324
Vietnam,VNM,1990,1.5145898
Vietnam,VNM,1991,-2.3135006
Vietnam,VNM,1992,7.6624036
Vietnam,VNM,1993,15.523672
Vietnam,VNM,1994,10.338497
Vietnam,VNM,1995,16.742563
Vietnam,VNM,1996,15.025103
Vietnam,VNM,1997,21.025204
Vietnam,VNM,1998,11.505306
Vietnam,VNM,1999,-0.9965956
Vietnam,VNM,2000,16.156996
Vietnam,VNM,2001,10.183371
Vietnam,VNM,2002,12.246537
Vietnam,VNM,2003,8.802104
Vietnam,VNM,2004,28.732895
Vietnam,VNM,2005,8.7224245
Vietnam,VNM,2006,-12.290412
Vietnam,VNM,2007,8.456146
Vietnam,VNM,2008,25.257278
Vietnam,VNM,2009,-0.060868263
Vietnam,VNM,2010,20.056068
Vietnam,VNM,2011,4.942465
Vietnam,VNM,2012,-1.178515
Vietnam,VNM,2013,4.9492955
Vietnam,VNM,2014,11.540508
Vietnam,VNM,2015,20.64655
Vietnam,VNM,2016,7.7282786
Vietnam,VNM,2017,0.91319084
Vietnam,VNM,2018,17.314552
Vietnam,VNM,2019,17.801607
Vietnam,VNM,2020,-3.2901764
Vietnam,VNM,2021,-4.8073235
Vietnam,VNM,2022,0.037908554
Western Africa (EI),,1966,3.6144376
Western Africa (EI),,1967,-2.3405492
Western Africa (EI),,1968,-0.5714953
Western Africa (EI),,1969,7.413316
Western Africa (EI),,1970,7.032013
Western Africa (EI),,1971,24.88824
Western Africa (EI),,1972,7.145798
Western Africa (EI),,1973,12.8105755
Western Africa (EI),,1974,3.480947
Western Africa (EI),,1975,8.681679
Western Africa (EI),,1976,12.734306
Western Africa (EI),,1977,12.702429
Western Africa (EI),,1978,7.832575
Western Africa (EI),,1979,8.461761
Western Africa (EI),,1980,7.854438
Western Africa (EI),,1981,14.111996
Western Africa (EI),,1982,5.1573634
Western Africa (EI),,1983,-4.178071
Western Africa (EI),,1984,-7.9068303
Western Africa (EI),,1985,3.0844927
Western Africa (EI),,1986,-4.142708
Western Africa (EI),,1987,5.625248
Western Africa (EI),,1988,6.1186075
Western Africa (EI),,1989,4.991579
Western Africa (EI),,1990,-3.2855093
Western Africa (EI),,1991,5.0337434
Western Africa (EI),,1992,8.975803
Western Africa (EI),,1993,1.4494181
Western Africa (EI),,1994,-1.415658
Western Africa (EI),,1995,2.8507233
Western Africa (EI),,1996,8.873331
Western Africa (EI),,1997,-0.5683303
Western Africa (EI),,1998,5.538583
Western Africa (EI),,1999,-2.0792484
Western Africa (EI),,2000,7.307887
Western Africa (EI),,2001,9.553062
Western Africa (EI),,2002,10.138237
Western Africa (EI),,2003,-0.021475554
Western Africa (EI),,2004,1.5146136
Western Africa (EI),,2005,4.876876
Western Africa (EI),,2006,-8.984679
Western Africa (EI),,2007,8.929276
Western Africa (EI),,2008,6.311333
Western Africa (EI),,2009,-6.906706
Western Africa (EI),,2010,4.3750405
Western Africa (EI),,2011,10.144175
Western Africa (EI),,2012,5.4592013
Western Africa (EI),,2013,1.5447736
Western Africa (EI),,2014,2.709365
Western Africa (EI),,2015,17.777336
Western Africa (EI),,2016,1.8921375
Western Africa (EI),,2017,7.0311785
Western Africa (EI),,2018,12.056339
Western Africa (EI),,2019,3.445363
Western Africa (EI),,2020,0.3940344
Western Africa (EI),,2021,7.241845
Western Africa (EI),,2022,1.943183
World,OWID_WRL,1966,5.2052736
World,OWID_WRL,1967,3.8396835
World,OWID_WRL,1968,6.0332417
World,OWID_WRL,1969,6.7267537
World,OWID_WRL,1970,6.396663
World,OWID_WRL,1971,3.9220333
World,OWID_WRL,1972,5.2098155
World,OWID_WRL,1973,5.925393
World,OWID_WRL,1974,-0.23303628
World,OWID_WRL,1975,-0.051271915
World,OWID_WRL,1976,5.5244803
World,OWID_WRL,1977,3.2957911
World,OWID_WRL,1978,3.4951806
World,OWID_WRL,1979,3.3100843
World,OWID_WRL,1980,-1.3633847
World,OWID_WRL,1981,-1.1414766
World,OWID_WRL,1982,-1.0747731
World,OWID_WRL,1983,0.93181133
World,OWID_WRL,1984,4.127419
World,OWID_WRL,1985,1.8368363
World,OWID_WRL,1986,1.9953489
World,OWID_WRL,1987,3.3247948
World,OWID_WRL,1988,3.4772873
World,OWID_WRL,1989,2.0605445
World,OWID_WRL,1990,0.96747875
World,OWID_WRL,1991,0.2765894
World,OWID_WRL,1992,0.5702853
World,OWID_WRL,1993,0.1750946
World,OWID_WRL,1994,1.2451053
World,OWID_WRL,1995,1.8491149
World,OWID_WRL,1996,2.9437423
World,OWID_WRL,1997,1.0609627
World,OWID_WRL,1998,0.5028486
World,OWID_WRL,1999,1.6179204
World,OWID_WRL,2000,2.6826262
World,OWID_WRL,2001,1.2203336
World,OWID_WRL,2002,2.2082329
World,OWID_WRL,2003,4.319513
World,OWID_WRL,2004,4.8155546
World,OWID_WRL,2005,3.4785628
World,OWID_WRL,2006,2.8132439
World,OWID_WRL,2007,3.4076095
World,OWID_WRL,2008,0.72693825
World,OWID_WRL,2009,-1.9479692
World,OWID_WRL,2010,4.7086477
World,OWID_WRL,2011,2.5145292
World,OWID_WRL,2012,1.4302015
World,OWID_WRL,2013,1.3167977
World,OWID_WRL,2014,0.59945583
World,OWID_WRL,2015,0.50610304
World,OWID_WRL,2016,0.6787181
World,OWID_WRL,2017,1.7015815
World,OWID_WRL,2018,2.293229
World,OWID_WRL,2019,0.4052639
World,OWID_WRL,2020,-4.892725
World,OWID_WRL,2021,5.5147767
World,OWID_WRL,2022,0.4770279
